MovieID,MovieName,Duration,MovieLanguage,ReleaseYear,MovieKey,Movie_Rate
M4578,Blue Car ,88,English,2002,4578,4.1
M4579,Luminarias ,100,English,2000,4579,2.4
M4580,Palo Alto ,100,English,2013,4580,4.8
M4581,Ajami ,124,Arabic,2009,4581,4.4
M4582,Wristcutters: A Love Story ,88,English,2006,4582,1.5
M4583,I Origins ,106,English,2014,4583,2.4
M4584,The Battle of Shaker Heights ,79,English,2003,4584,1.0
M4585,The Lovely Bones ,135,English,2009,4585,3.0
M4586,The Act of Killing ,96,Indonesian,2012,4586,1.4
M4587,Taxi to the Dark Side ,53,English,2007,4587,1.6
M4588,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97,English,2006,4588,2.4
M4589,Guiana 1838 ,120,English,2004,4589,2.1
M4590,Lisa Picard Is Famous ,90,English,2000,4590,1.2
M4591,Antarctica: A Year on Ice ,91,English,2013,4591,3.7
M4592,A Lego Brickumentary ,93,English,2014,4592,4.2
M4593,Hardflip ,112,English,2012,4593,1.9
M4594,Chocolate: Deep Dark Secrets ,160,Hindi,2005,4594,4.2
M4595,The House of the Devil ,95,English,2009,4595,2.2
M4596,The Perfect Host ,93,English,2010,4596,1.4
M4597,Safe Men ,88,English,1998,4597,1.8
M4598,Speedway Junky ,105,English,1999,4598,4.6
M4599,The Last Big Thing ,98,English,1996,4599,1.7
M4600,The Specials ,82,English,2000,4600,1.9
M4601,16 to Life ,89,English,2009,4601,3.2
M4602,Alone with Her ,78,English,2006,4602,1.9
M4603,Creative Control ,97,English,2015,4603,2.4
M4604,Special ,81,English,2006,4604,1.5
M4605,Sparkler ,90,English,1997,4605,4.4
M4606,The Helix... Loaded ,97,English,2005,4606,2.7
M4607,In Her Line of Fire ,88,English,2006,4607,4.7
M4608,The Jimmy Show ,96,English,2001,4608,1.7
M4609,Heli ,105,Spanish,2013,4609,4.3
M4610,Karachi se Lahore ,107,Urdu,2015,4610,3.0094669848846456
M4611,Loving Annabelle ,76,English,2006,4611,1.7
M4612,Hits ,96,English,2014,4612,3.5
M4613,Jimmy and Judy ,99,English,2006,4613,1.6
M4614,Frat Party ,90,English,2009,4614,2.0
M4615,The Party's Over ,94,English,1965,4615,4.7
M4616,Proud ,87,English,2004,4616,4.6
M4617,The Poker House ,93,English,2008,4617,5.0
M4618,Childless ,90,English,2008,4618,2.8
M4619,ZMD: Zombies of Mass Destruction ,89,English,2009,4619,4.9
M4620,Snow White: A Deadly Summer ,83,English,2012,4620,2.0
M4621,Hidden Away ,96,Spanish,2014,4621,4.1
M4622,My Last Day Without You ,90,English,2011,4622,4.7
M4623,Steppin: The Movie ,138,English,2009,4623,2.8
M4624,Doc Holliday's Revenge ,84,English,2014,4624,3.3
M4625,Black Rock ,83,English,2012,4625,4.4
M4626,Truth or Die ,96,English,2012,4626,3.2
M4627,The Pet ,94,English,2006,4627,3.7
M4628,Bang Bang Baby ,90,English,2014,4628,3.7
M4629,Fear Clinic ,95,English,2015,4629,1.6
M4630,Zombie Hunter ,93,English,2013,4630,2.6
M4631,A Fine Step ,111,English,2014,4631,2.0
M4632,Trance ,101,English,2013,4632,2.0
M4633,Charly ,103,English,1968,4633,4.6
M4634,Banshee Chapter ,87,English,2013,4634,1.5
M4635,Jesse ,30,English,2006,4635,3.9
M4636,Ask Me Anything ,100,English,2014,4636,1.3
M4637,And Then Came Love ,90,English,2007,4637,1.5
M4638,Food Chains ,83,English,2014,4638,3.5
M4639,On the Waterfront ,108,English,1954,4639,4.7
M4640,L!fe Happens ,100,English,2011,4640,3.7
M4641,"4 Months, 3 Weeks and 2 Days ",113,Romanian,2007,4641,4.4
M4642,The Horror Network Vol. 1 ,97,English,2015,4642,4.8
M4643,Hard Candy ,104,English,2005,4643,2.5
M4644,The Quiet ,91,English,2005,4644,2.6
M4645,Circumstance ,107,Persian,2011,4645,4.6
M4646,Fruitvale Station ,85,English,2013,4646,4.8
M4647,The Brass Teapot ,101,English,2012,4647,1.5
M4648,Bambi ,70,English,1942,4648,2.2
M4649,The Hammer ,88,English,2007,4649,1.6
M4650,Snitch ,112,English,2013,4650,1.9
M4651,Latter Days ,107,English,2003,4651,3.7
M4652,Elza ,78,French,2011,4652,4.2
M4653,1982 ,90,English,2013,4653,4.7
M4654,"For a Good Time, Call... ",88,English,2012,4654,2.1
M4655,Celeste & Jesse Forever ,92,English,2012,4655,2.6
M4656,Time Changer ,95,English,2002,4656,1.8
M4657,London to Brighton ,85,English,2006,4657,4.7
M4658,American Hero ,86,English,2015,4658,1.4
M4659,Windsor Drive ,90,English,2015,4659,4.7
M4660,A Separation ,123,Persian,2011,4660,1.2
M4661,Crying with Laughter ,93,English,2009,4661,1.1
M4662,Welcome to the Dollhouse ,88,English,1995,4662,4.2
M4663,Ruby in Paradise ,114,English,1993,4663,4.6
M4664,Raising Victor Vargas ,88,English,2002,4664,2.1
M4665,Pandora's Box ,110,German,1929,4665,4.5
M4666,Harrison Montgomery ,95,English,2008,4666,1.6
M4667,Live-In Maid ,83,Spanish,2004,4667,3.9
M4668,Deterrence ,104,English,1999,4668,3.7
M4669,The Mudge Boy ,94,English,2003,4669,2.7
M4670,The Young Unknowns ,87,English,2000,4670,2.7
M4671,Not Cool ,93,English,2014,4671,2.4
M4672,Dead Snow ,91,Norwegian,2009,4672,3.3
M4673,Saints and Soldiers ,90,English,2003,4673,4.3
M4674,Vessel ,14,English,2012,4674,4.4
M4675,American Graffiti ,112,English,1973,4675,4.5
M4676,Iraq for Sale: The War Profiteers ,75,English,2006,4676,4.6
M4677,Aqua Teen Hunger Force Colon Movie Film for Theaters ,86,English,2007,4677,1.1
M4678,Safety Not Guaranteed ,86,English,2012,4678,3.4
M4679,Kevin Hart: Laugh at My Pain ,89,English,2011,4679,4.7
M4680,Kill List ,95,English,2011,4680,2.1
M4681,The Innkeepers ,101,English,2011,4681,1.1
M4682,The Unborn ,89,English,2009,4682,3.8
M4683,The Conformist ,106,Italian,1970,4683,4.2
M4684,Interview with the Assassin ,88,English,2002,4684,2.4
M4685,Donkey Punch ,99,English,2008,4685,3.1
M4686,All the Boys Love Mandy Lane ,90,English,2006,4686,3.0
M4687,Bled ,95,English,2009,4687,3.2
M4688,High Noon ,85,English,1952,4688,1.5
M4689,Hoop Dreams ,170,English,1994,4689,3.2
M4690,Rize ,86,English,2005,4690,2.1
M4691,Destiny ,107,English,2014,4691,3.0094669848846456
M4692,L.I.E. ,97,English,2001,4692,3.9
M4693,The Sisterhood of Night ,104,English,2014,4693,2.5
M4694,B-Girl ,88,English,2009,4694,1.1
M4695,King Kong ,201,English,2005,4695,2.9
M4696,House of Wax ,108,English,2005,4696,5.0
M4697,Half Nelson ,106,English,2006,4697,1.3
M4698,Naturally Native ,107,English,1998,4698,1.1
M4699,Hav Plenty ,84,English,1997,4699,1.5
M4700,Adulterers ,91,English,2015,4700,1.7
M4701,Escape from Tomorrow ,90,English,2013,4701,3.9
M4702,Starsuckers ,103,English,2009,4702,4.9
M4703,The Hadza: Last of the First ,71,English,2014,4703,4.6
M4704,After ,90,English,2012,4704,2.4
M4705,Treachery ,67,English,2013,4705,3.8
M4706,Walter ,94,English,2015,4706,4.8
M4707,Top Hat ,81,English,1935,4707,2.1
M4708,The Blair Witch Project ,81,English,1999,4708,1.9
M4709,Woodstock ,215,English,1970,4709,4.6
M4710,The Kentucky Fried Movie ,83,English,1977,4710,1.8
M4711,Mercy Streets ,106,English,2000,4711,2.8
M4712,Arnolds Park ,103,English,2007,4712,1.9
M4713,Broken Vessels ,90,English,1998,4713,1.5
M4714,Water & Power ,88,English,2013,4714,1.0
M4715,They Will Have to Kill Us First ,105,French,2015,4715,3.1
M4716,Crop Circles: Quest for Truth ,115,English,2002,4716,1.9
M4717,Light from the Darkroom ,90,English,2014,4717,4.5
M4718,Irreplaceable ,102,French,2016,4718,2.6
M4719,The Maid's Room ,98,English,2013,4719,2.1
M4720,A Hard Day's Night ,87,English,1964,4720,4.5
M4721,The Harvest/La Cosecha ,80,English,2011,4721,1.7
M4722,Love Letters ,88,English,1983,4722,2.2
M4723,Julija in alfa Romeo ,83,Slovenian,2015,4723,1.3
M4724,Fireproof ,122,English,2008,4724,2.6
M4725,Faith Connections ,115,Hindi,2013,4725,3.4
M4726,Benji ,86,English,1974,4726,3.1
M4727,Open Water ,79,English,2003,4727,1.3
M4728,High Road ,87,English,2011,4728,3.2
M4729,Kingdom of the Spiders ,97,English,1977,4729,4.9
M4730,Mad Hot Ballroom ,105,English,2005,4730,1.5
M4731,The Station Agent ,89,English,2003,4731,2.9
M4732,To Save a Life ,120,English,2009,4732,1.3
M4733,Wordplay ,94,English,2006,4733,2.2
M4734,Beyond the Mat ,108,English,1999,4734,4.5
M4735,The Singles Ward ,102,English,2002,4735,4.7
M4736,Osama ,83,Dari,2003,4736,1.9
M4737,Sholem Aleichem: Laughing in the Darkness ,93,English,2011,4737,2.5
M4738,Groove ,86,English,2000,4738,4.4
M4739,The R.M. ,101,English,2003,4739,4.1
M4740,Twin Falls Idaho ,111,English,1999,4740,1.1
M4741,Mean Creek ,90,English,2004,4741,4.9
M4742,Hurricane Streets ,86,English,1997,4742,2.0
M4743,Never Again ,98,English,2001,4743,4.8
M4744,Civil Brand ,91,English,2002,4744,3.9
M4745,Lonesome Jim ,91,English,2005,4745,4.3
M4746,Drinking Buddies ,90,English,2013,4746,2.2
M4747,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88,English,2012,4747,3.2
M4748,Seven Samurai ,202,Japanese,1954,4748,2.8
M4749,The Other Dream Team ,89,English,2012,4749,3.4
M4750,Johnny Suede ,97,English,1991,4750,4.7
M4751,Finishing the Game: The Search for a New Bruce Lee ,84,English,2007,4751,1.5
M4752,Rubber ,82,English,2010,4752,1.8
M4753,Home ,94,English,2015,4753,2.6
M4754,Kiss the Bride ,100,English,2007,4754,4.1
M4755,The Slaughter Rule ,112,English,2002,4755,1.3
M4756,Monsters ,94,English,2010,4756,2.2
M4757,The Californians ,87,English,2005,4757,4.4
M4758,The Living Wake ,91,English,2007,4758,2.6
M4759,Detention of the Dead ,87,English,2012,4759,1.9
M4760,Crazy Stone ,98,Mandarin,2006,4760,2.0
M4761,Scott Walker: 30 Century Man ,95,English,2006,4761,4.7
M4762,Everything Put Together ,87,English,2000,4762,4.5
M4763,Good Kill ,102,English,2014,4763,3.3
M4764,Insomnia Manica ,127,English,2005,4764,2.7
M4765,The Outrageous Sophie Tucker ,96,English,2014,4765,4.2
M4766,Now Is Good ,103,English,2012,4766,3.4
M4767,Girls Gone Dead ,104,English,2012,4767,4.7
M4768,America Is Still the Place ,90,English,2015,4768,1.5
M4769,Subconscious ,122,English,2015,4769,4.8
M4770,Crossroads ,93,English,2002,4770,4.4
M4771,Enter Nowhere ,90,English,2011,4771,3.3
M4772,The King of Najayo ,101,Spanish,2012,4772,1.9
M4773,Fight to the Finish ,94,English,2016,4773,1.2
M4774,Alleluia! The Devil's Carnival ,97,English,2016,4774,2.9
M4775,The Sound and the Shadow ,90,English,2014,4775,2.4
M4776,Rodeo Girl ,108,English,2016,4776,4.1
M4777,Born to Fly: Elizabeth Streb vs. Gravity ,82,English,2014,4777,2.8
M4778,The Little Ponderosa Zoo ,84,English,2016,4778,2.5
M4779,Oz the Great and Powerful ,130,English,2013,4779,3.1
M4780,The Toxic Avenger ,91,English,1984,4780,2.9
M4781,Straight Out of Brooklyn ,91,English,1991,4781,3.9
M4782,Bloody Sunday ,107,English,2002,4782,1.5
M4783,Diamond Ruff ,82,English,2015,4783,1.4
M4784,Conversations with Other Women ,84,English,2005,4784,4.0
M4785,Poultrygeist: Night of the Chicken Dead ,103,English,2006,4785,1.4
M4786,Mutual Friends ,86,English,2013,4786,2.4
M4787,42nd Street ,89,English,1933,4787,1.9
M4788,Rise of the Entrepreneur: The Search for a Better Way ,52,English,2014,4788,1.5
M4789,Metropolitan ,98,English,1990,4789,4.1
M4790,As It Is in Heaven ,133,Swedish,2004,4790,1.9
M4791,Roadside ,81,English,2013,4791,4.0
M4792,Napoleon Dynamite ,92,English,2004,4792,4.7
M4793,Blue Ruin ,90,English,2013,4793,3.9
M4794,Paranormal Activity ,84,English,2007,4794,4.9
M4795,Dogtown and Z-Boys ,91,English,2001,4795,4.8
M4796,Monty Python and the Holy Grail ,91,English,1975,4796,2.4
M4797,Quinceañera ,90,Spanish,2006,4797,4.5
M4798,Gory Gory Hallelujah ,96,English,2003,4798,3.7
M4799,Heroes ,60,English,2006,4799,1.1
M4800,Tarnation ,88,English,2003,4800,1.0
M4801,I Want Your Money ,92,English,2010,4801,3.8
M4802,Love in the Time of Monsters ,97,English,2014,4802,4.0
M4803,The Beyond ,82,Italian,1981,4803,3.1
M4804,Home Movies ,22,English,2006,4804,1.1
M4805,What Happens in Vegas ,101,English,2008,4805,2.4
M4806,The Dark Hours ,80,English,2005,4806,4.3
M4807,My Beautiful Laundrette ,97,English,1985,4807,3.4
M4808,Fabled ,84,English,2002,4808,2.1
M4809,Show Me ,97,French,2004,4809,3.2
M4810,Cries & Whispers ,91,Swedish,1972,4810,2.8
M4811,Intolerance: Love's Struggle Throughout the Ages ,123,English,1916,4811,3.2
M4812,Trekkies ,86,English,1997,4812,2.0
M4813,The Broadway Melody ,100,English,1929,4813,1.8
M4814,The Evil Dead ,96,English,1981,4814,1.8
M4815,Maniac ,89,English,2012,4815,3.5
M4816,Censored Voices ,84,Hebrew,2015,4816,3.1
M4817,Murderball ,88,English,2005,4817,3.7
M4818,American Ninja 2: The Confrontation ,90,English,1987,4818,2.7
M4819,51 Birch Street ,90,English,2005,4819,1.2
M4820,Revolution ,43,English,2006,4820,1.9
M4821,Rotor DR1 ,98,English,2015,4821,1.0
M4822,Halloween ,101,English,1978,4822,1.8
M4823,12 Angry Men ,96,English,1957,4823,2.5
M4824,My Dog Tulip ,83,English,2009,4824,3.8
M4825,It Happened One Night ,65,English,1934,4825,1.4
M4826,Dogtooth ,94,Greek,2009,4826,3.2
M4827,Tupac: Resurrection ,112,English,2003,4827,1.7
M4828,Tumbleweeds ,102,English,1999,4828,3.9
M4829,The Prophecy ,98,English,1995,4829,4.3
M4830,When the Cat's Away ,91,French,1996,4830,3.4
M4831,Pieces of April ,80,English,2003,4831,4.1
M4832,The Big Swap ,114,English,1998,4832,2.7
M4833,Old Joy ,76,English,2006,4833,4.5
M4834,Wendy and Lucy ,80,English,2008,4834,2.5
M4835,3 Backyards ,88,English,2010,4835,3.5
M4836,Pierrot le Fou ,110,French,1965,4836,4.0
M4837,Sisters in Law ,104,English,2005,4837,3.6
M4838,Ayurveda: Art of Being ,102,English,2001,4838,2.9
M4839,Nothing But a Man ,95,English,1964,4839,2.8
M4840,"First Love, Last Rites ",94,English,1997,4840,2.0
M4841,Fighting Tommy Riley ,109,English,2004,4841,3.2
M4842,Royal Kill ,90,English,2009,4842,1.8
M4843,Across the Universe ,133,English,2007,4843,2.9
M4844,The Looking Glass ,110,English,2015,4844,4.9
M4845,Death Race 2000 ,80,English,1975,4845,3.2
M4846,Locker 13 ,95,English,2014,4846,2.9
M4847,Midnight Cabaret ,94,English,1990,4847,2.8
M4848,Anderson's Cross ,98,English,2010,4848,2.1
M4849,Bizarre ,98,English,2015,4849,4.1
M4850,Graduation Day ,96,English,1981,4850,2.6
M4851,Some Guy Who Kills People ,97,English,2011,4851,1.7
M4852,Compliance ,90,English,2012,4852,1.4
M4853,Chasing Amy ,113,English,1997,4853,5.0
M4854,Lovely & Amazing ,91,English,2001,4854,5.0
M4855,Death Calls ,90,English,2010,4855,1.4
M4856,Better Luck Tomorrow ,98,English,2002,4856,1.6
M4857,The Incredibly True Adventure of Two Girls in Love ,94,English,1995,4857,1.0
M4858,Chuck & Buck ,96,English,2000,4858,3.9
M4859,American Desi ,100,English,2001,4859,1.4
M4860,Amidst the Devil's Wings ,90,English,2014,4860,2.2
M4861,Cube ,90,English,1997,4861,2.1
M4862,Love and Other Catastrophes ,76,English,1996,4862,3.1
M4863,I Married a Strange Person! ,75,English,1997,4863,3.3
M4864,November ,78,English,2004,4864,4.2
M4865,Like Crazy ,90,English,2011,4865,2.3
M4866,Teeth and Blood ,96,English,2015,4866,4.9
M4867,Sugar Town ,92,English,1999,4867,3.5
M4868,The Motel ,75,Cantonese,2005,4868,4.2
M4869,The Canyons ,99,English,2013,4869,1.3
M4870,Happy Valley ,58,English,2006,4870,2.9
M4871,On the Outs ,86,English,2004,4871,4.0
M4872,Shotgun Stories ,92,English,2007,4872,1.3
M4873,Exam ,101,English,2009,4873,3.3
M4874,The Sticky Fingers of Time ,81,English,1997,4874,4.5
M4875,Sunday School Musical ,93,English,2008,4875,1.6
M4876,Rust ,95,English,2010,4876,4.6
M4877,Ink ,107,English,2009,4877,1.9
M4878,The Christmas Bunny ,98,English,2010,4878,3.7
M4879,Jesus People ,35,English,2007,4879,2.4
M4880,Butterfly ,108,English,1982,4880,1.5
M4881,UnDivided ,66,English,2013,4881,2.9
M4882,The Frozen ,95,English,2012,4882,3.6
M4883,The Love Letter ,99,English,1998,4883,4.3
M4884,Horse Camp ,108,English,2014,4884,3.5
M4885,Give Me Shelter ,90,English,2014,4885,2.9
M4886,The Big Parade ,151,English,1925,4886,4.4
M4887,Little Big Top ,83,English,2006,4887,2.7
M4888,Along the Roadside ,108,English,2013,4888,4.2
M4889,Bronson ,92,English,2008,4889,3.3
M4890,Western Religion ,105,English,2015,4890,3.1
M4891,Burn ,86,English,2012,4891,3.0
M4892,Urbania ,106,English,2000,4892,4.4
M4893,The Stewardesses ,93,English,1969,4893,3.4
M4894,"The Beast from 20,000 Fathoms ",80,English,1953,4894,4.7
M4895,"20,000 Leagues Under the Sea ",127,English,1954,4895,2.7
M4896,Mad Max ,93,English,1979,4896,1.1
M4897,Swingers ,96,English,1996,4897,1.0
M4898,A Fistful of Dollars ,99,Italian,1964,4898,4.4
M4899,She Done Him Wrong ,66,English,1933,4899,3.8
M4900,Short Cut to Nirvana: Kumbh Mela ,85,English,2004,4900,3.8
M4901,The Grace Card ,101,English,2010,4901,4.6
M4902,Middle of Nowhere ,97,English,2012,4902,2.5
M4903,3 ,119,German,2010,4903,4.7
M4904,The Business of Fancydancing ,103,English,2002,4904,4.0
M4905,Call + Response ,86,English,2008,4905,2.5
M4906,Side Effects ,106,English,2013,4906,5.0
M4907,Malevolence ,90,English,2003,4907,5.0
M4908,Shooting the Warwicks ,95,English,2015,4908,1.1
M4909,Super Hybrid ,94,English,2010,4909,1.8
M4910,Baghead ,84,English,2008,4910,4.0
M4911,Solitude ,89,English,2014,4911,2.0
M4912,The Case of the Grinning Cat ,59,French,2004,4912,4.0
M4913,Ordet ,126,Danish,1955,4913,3.6
M4914,Good Dick ,86,English,2008,4914,2.1
M4915,The Man from Earth ,87,English,2007,4915,4.3
M4916,The Trials of Darryl Hunt ,106,English,2006,4916,1.9
M4917,An American Girl Holiday ,86,English,2004,4917,1.8
M4918,Yesterday Was a Lie ,89,English,2008,4918,3.3
M4919,Theresa Is a Mother ,105,English,2012,4919,4.7
M4920,H. ,93,English,2014,4920,1.1
M4921,Archaeology of a Woman ,94,English,2012,4921,1.9
M4922,Children of Heaven ,89,Persian,1997,4922,2.2
M4923,Weekend ,97,English,2011,4923,2.3
M4924,She's Gotta Have It ,88,English,1986,4924,4.5
M4925,Butterfly Girl ,78,English,2014,4925,3.3
M4926,The World Is Mine ,104,Romanian,2015,4926,3.5
M4927,Another Earth ,92,English,2011,4927,3.5
M4928,The Calling ,108,English,2014,4928,3.5
M4929,Sweet Sweetback's Baadasssss Song ,97,English,1971,4929,4.1
M4930,Perfect Cowboy ,109,English,2014,4930,1.2
M4931,Tadpole ,78,English,2000,4931,4.6
M4932,Once ,85,English,2007,4932,2.9
M4933,The Woman Chaser ,88,English,1999,4933,1.8
M4934,The Horse Boy ,93,English,2009,4934,3.1
M4935,When the Lights Went Out ,86,English,2012,4935,4.6
M4936,Heroes of Dirt ,98,English,2015,4936,2.7
M4937,The Texas Chain Saw Massacre ,88,English,1974,4937,4.2
M4938,A Charlie Brown Christmas ,25,English,1965,4938,2.8
M4939,Antarctic Edge: 70° South ,72,English,2015,4939,2.9
M4940,Aroused ,66,English,2013,4940,2.3
M4941,Top Spin ,80,English,2014,4941,3.4
M4942,Roger & Me ,91,English,1989,4942,4.4
M4943,Cat People ,93,English,1982,4943,4.3
M4944,An American in Hollywood ,89,English,2014,4944,2.9
M4945,Sound of My Voice ,85,English,2011,4945,3.8
M4946,The Brain That Sings ,62,Arabic,2013,4946,2.9
M4947,The Blood of My Brother ,90,English,2005,4947,3.3
M4948,Your Sister's Sister ,90,English,2011,4948,2.1
M4949,Romantic Schemer ,107,English,2015,4949,3.0094669848846456
M4950,A Dog's Breakfast ,88,English,2007,4950,4.5
M4951,A Dog's Breakfast ,88,English,2007,4951,2.4
M4952,Night of the Living Dead ,96,English,1968,4952,1.8
M4953,Une Femme Mariée ,94,French,1964,4953,1.7
M4954,The Birth of a Nation ,120,English,2016,4954,2.6
M4955,The Work and the Story ,77,English,2003,4955,1.5
M4956,Facing the Giants ,111,English,2006,4956,4.7
M4957,The Gallows ,81,English,2015,4957,1.7
M4958,Eraserhead ,89,English,1977,4958,4.6
M4959,Over the Hill to the Poorhouse ,110,English,1920,4959,2.0
M4960,Hollywood Shuffle ,81,English,1987,4960,4.2
M4961,The Mighty ,100,English,1998,4961,4.9
M4962,Penitentiary ,99,English,1979,4962,2.0
M4963,The Lost Skeleton of Cadavra ,90,English,2001,4963,2.5
M4964,"Dude, Where's My Dog?! ",82,English,2014,4964,3.1
M4965,Cheap Thrills ,88,English,2013,4965,1.0
M4966,Indie Game: The Movie ,103,English,2012,4966,4.3
M4967,Closure ,80,English,2007,4967,4.7
M4968,Open Secret ,68,English,1948,4968,1.1
M4969,Echo Dr. ,81,English,2013,4969,4.2
M4970,The Night Visitor ,106,English,1971,4970,3.3
M4971,The Past is a Grotesque Animal ,77,English,2014,4971,4.4
M4972,The Last House on the Left ,114,English,2009,4972,4.7
M4973,"Peace, Propaganda & the Promised Land ",80,English,2004,4973,4.0
M4974,Pi ,84,English,1998,4974,3.5
M4975,"I Love You, Don't Touch Me! ",86,English,1997,4975,1.8
